time,xte
112.9000,0.117537
113.0000,0.116508
113.1000,0.108073
113.2000,0.144569
113.3000,0.187765
113.4000,0.210052
113.5000,0.213018
113.6000,0.210864
113.7000,0.190418
113.8000,0.152559
113.9000,0.117554
114.0000,0.072626
114.1000,0.057278
114.2000,0.028229
114.3000,0.008575
114.4000,-0.025673
114.5000,-0.037737
114.6000,-0.053462
114.7000,-0.061420
114.8000,-0.062287
114.9000,-0.036783
115.0000,-0.015144
115.1000,0.005607
115.2000,0.039536
115.3000,0.055732
115.4000,0.076199
115.5000,0.066039
115.6000,0.068364
115.7000,0.050396
115.8000,0.034387
115.9000,0.024937
116.0000,0.007436
116.1000,-0.005062
116.2000,-0.011752
116.3000,-0.012651
116.4000,-0.017080
116.5000,-0.028283
116.6000,-0.028321
116.7000,-0.006088
116.8000,-0.015319
116.9000,-0.008116
117.0000,0.000364
117.1000,0.012778
117.2000,0.017459
117.3000,0.020603
117.4000,0.025702
117.5000,0.031545
117.6000,0.035085
117.7000,0.034722
117.8000,0.025486
117.9000,0.015215
118.0000,0.002779
118.1000,-0.001434
118.2000,0.000635
118.3000,-0.017354
118.4000,-0.024581
118.5000,-0.005455
118.6000,-0.003112
118.7000,-0.016691
118.8000,-0.002580
118.9000,-0.015626
119.0000,-0.018651
119.1000,-0.003145
119.2000,0.002509
119.3000,0.005950
119.4000,0.009927
119.5000,0.013834
119.6000,0.027924
119.7000,0.031710
119.8000,0.007595
119.9000,0.007196
120.0000,-0.003777
120.1000,-0.011616
120.2000,-0.010457
120.3000,-0.017471
120.4000,-0.012161
120.5000,-0.012419
120.6000,-0.005637
120.7000,-0.005202
120.8000,-0.001621
120.9000,0.015981
121.0000,0.002105
121.1000,0.020142
121.2000,0.010007
121.3000,0.023545
121.4000,-0.005753
121.5000,0.003112
